CustomerID,gasto_total,num_transacciones,ticket_promedio_cliente,rank,row_number
14079,375.1,12,31.26,2951,2951
16147,375.0,22,17.05,2952,2952
14067,374.7,52,7.21,2953,2953
17492,374.57,12,31.21,2954,2954
12873,374.0,4,93.5,2955,2955
13351,373.94,16,23.37,2956,2956
13569,373.75,85,4.4,2957,2957
16321,373.65,12,31.14,2958,2958
16903,373.24,60,6.22,2959,2959
12895,372.8,22,16.95,2960,2960
12544,372.7,19,19.62,2961,2961
12981,372.22,20,18.61,2962,2962
16065,372.09,74,5.03,2963,2963
13300,371.89,20,18.59,2964,2964
17765,371.88,57,6.52,2965,2965
14690,371.7,50,7.43,2966,2966
18155,371.62,25,14.86,2967,2967
15472,371.56,76,4.89,2968,2968
14950,371.2,19,19.54,2969,2969
15975,371.01,24,15.46,2970,2970
15063,370.8,5,74.16,2971,2971
16343,370.48,47,7.88,2972,2972
15922,369.5,11,33.59,2973,2973
16758,369.34,22,16.79,2974,2974
14888,369.2,20,18.46,2975,2975
16372,367.93,97,3.79,2976,2976
17911,366.23,39,9.39,2977,2977
17358,365.85,59,6.2,2978,2978
17432,365.76,48,7.62,2979,2979
16499,365.45,19,19.23,2980,2980
16202,365.27,18,20.29,2981,2981
14886,364.8,18,20.27,2982,2982
15949,364.72,19,19.2,2983,2983
12373,364.6,14,26.04,2984,2984
15343,364.5,21,17.36,2985,2985
14528,364.22,18,20.23,2986,2986
12538,363.95,21,17.33,2987,2987
17330,363.9,6,60.65,2988,2988
15901,363.88,116,3.14,2989,2989
14171,363.79,58,6.27,2990,2990
16509,363.7,13,27.98,2991,2991
12915,363.65,22,16.53,2992,2992
18056,363.65,19,19.14,2992,2993
16485,363.65,42,8.66,2992,2994
14932,363.53,17,21.38,2995,2995
14427,363.34,17,21.37,2996,2996
16378,362.95,23,15.78,2997,2997
16052,362.06,34,10.65,2998,2998
13844,361.62,20,18.08,2999,2999
16305,361.22,22,16.42,3000,3000
13291,361.11,42,8.6,3001,3001
15872,360.93,128,2.82,3002,3002
16595,360.16,85,4.24,3003,3003
13780,360.01,57,6.32,3004,3004
13298,360.0,2,180.0,3005,3005
15120,358.82,21,17.09,3006,3006
17948,358.56,1,358.56,3007,3007
16823,358.38,38,9.43,3008,3008
13228,358.0,2,179.0,3009,3009
13976,357.98,10,35.8,3010,3010
16274,357.95,67,5.34,3011,3011
17025,357.77,9,39.75,3012,3012
16971,357.21,41,8.71,3013,3013
18040,357.2,19,18.8,3014,3014
13453,356.98,17,21.0,3015,3015
14500,356.85,7,50.98,3016,3016
15713,356.7,19,18.77,3017,3017
15247,356.0,6,59.33,3018,3018
15840,355.56,27,13.17,3019,3019
14537,355.56,10,35.56,3019,3020
12617,355.53,42,8.47,3021,3021
17742,355.11,15,23.67,3022,3022
13642,354.8,66,5.38,3023,3023
17222,354.15,28,12.65,3024,3024
12888,354.12,5,70.82,3025,3025
12845,354.09,27,13.11,3026,3026
15870,354.09,76,4.66,3026,3027
17252,353.86,87,4.07,3028,3028
12715,353.86,21,16.85,3028,3029
13173,353.65,43,8.22,3030,3030
13210,353.48,22,16.07,3031,3031
13343,353.43,19,18.6,3032,3032
14804,353.27,12,29.44,3033,3033
17976,353.19,65,5.43,3034,3034
15678,352.7,12,29.39,3035,3035
18112,352.69,26,13.57,3036,3036
15334,351.67,99,3.55,3037,3037
12566,351.65,19,18.51,3038,3038
15789,351.3,25,14.05,3039,3039
13923,351.13,20,17.56,3040,3040
15900,351.11,51,6.88,3041,3041
13332,350.9,21,16.71,3042,3042
13740,350.75,23,15.25,3043,3043
17835,350.64,61,5.75,3044,3044
17795,350.39,46,7.62,3045,3045
13108,350.06,10,35.01,3046,3046
12532,349.83,16,21.86,3047,3047
13670,349.7,25,13.99,3048,3048
13887,349.55,19,18.4,3049,3049
18250,349.27,21,16.63,3050,3050
15405,349.1,8,43.64,3051,3051
13927,348.99,21,16.62,3052,3052
13790,348.8,45,7.75,3053,3053
18127,348.73,47,7.42,3054,3054
12527,348.71,18,19.37,3055,3055
15579,348.6,51,6.84,3056,3056
16159,348.2,14,24.87,3057,3057
13052,348.15,18,19.34,3058,3058
14379,348.1,46,7.57,3059,3059
13497,348.05,19,18.32,3060,3060
17668,347.75,15,23.18,3061,3061
13062,346.98,11,31.54,3062,3062
13649,346.6,23,15.07,3063,3063
16423,346.12,18,19.23,3064,3064
13091,345.82,21,16.47,3065,3065
15781,345.46,20,17.27,3066,3066
17123,345.3,9,38.37,3067,3067
13774,345.0,22,15.68,3068,3068
14633,344.9,20,17.25,3069,3069
16978,344.33,39,8.83,3070,3070
17569,344.14,29,11.87,3071,3071
13068,344.0,2,172.0,3072,3072
15047,343.62,22,15.62,3073,3073
15520,343.5,18,19.08,3074,3074
18081,343.45,17,20.2,3075,3075
15880,343.28,105,3.27,3076,3076
12875,343.23,2,171.62,3077,3077
17201,342.63,40,8.57,3078,3078
16851,342.45,20,17.12,3079,3079
16826,341.7,22,15.53,3080,3080
13347,341.36,8,42.67,3081,3081
17917,341.28,94,3.63,3082,3082
14491,340.93,17,20.05,3083,3083
12519,340.84,18,18.94,3084,3084
15115,340.11,21,16.2,3085,3085
13737,339.6,30,11.32,3086,3086
17045,339.44,22,15.43,3087,3087
16545,339.3,3,113.1,3088,3088
17697,338.95,19,17.84,3089,3089
17839,338.8,56,6.05,3090,3090
16183,338.71,15,22.58,3091,3091
15652,337.74,21,16.08,3092,3092
15942,337.44,14,24.1,3093,3093
13930,337.34,17,19.84,3094,3094
17973,337.04,15,22.47,3095,3095
16105,336.96,13,25.92,3096,3096
17914,336.43,80,4.21,3097,3097
17384,336.4,15,22.43,3098,3098
15619,336.4,3,112.13,3098,3099
14954,336.17,85,3.95,3100,3100
18078,336.13,29,11.59,3101,3101
15921,336.03,25,13.44,3102,3102
18276,335.86,14,23.99,3103,3103
14196,335.52,6,55.92,3104,3104
16063,335.32,23,14.58,3105,3105
17221,335.13,63,5.32,3106,3106
12489,334.93,15,22.33,3107,3107
14988,334.54,40,8.36,3108,3108
15466,334.53,57,5.87,3109,3109
12350,334.4,17,19.67,3110,3110
15918,334.23,40,8.36,3111,3111
14264,333.97,17,19.65,3112,3112
13216,333.74,5,66.75,3113,3113
13727,333.48,20,16.67,3114,3114
16625,333.08,23,14.48,3115,3115
14902,332.66,20,16.63,3116,3116
13904,332.64,26,12.79,3117,3117
16850,332.41,19,17.5,3118,3118
16803,332.3,24,13.85,3119,3119
16177,331.95,15,22.13,3120,3120
16030,331.24,29,11.42,3121,3121
15210,331.18,20,16.56,3122,3122
12891,331.0,3,110.33,3123,3123
16478,331.0,17,19.47,3123,3124
17862,330.9,11,30.08,3125,3125
15714,330.88,35,9.45,3126,3126
13706,330.79,20,16.54,3127,3127
14517,330.45,18,18.36,3128,3128
15130,330.11,22,15.01,3129,3129
16593,330.03,27,12.22,3130,3130
12953,329.85,17,19.4,3131,3131
14716,329.68,55,5.99,3132,3132
17866,329.65,9,36.63,3133,3133
17615,329.6,14,23.54,3134,3134
13239,329.56,21,15.69,3135,3135
17154,329.34,23,14.32,3136,3136
15153,329.25,22,14.97,3137,3137
14012,328.8,11,29.89,3138,3138
16855,328.4,19,17.28,3139,3139
15213,328.35,24,13.68,3140,3140
14747,328.2,18,18.23,3141,3141
14206,328.16,20,16.41,3142,3142
16318,328.15,19,17.27,3143,3143
15314,327.97,24,13.67,3144,3144
14024,327.7,16,20.48,3145,3145
16366,327.3,18,18.18,3146,3146
14870,327.25,13,25.17,3147,3147
16322,326.75,37,8.83,3148,3148
14987,326.4,4,81.6,3149,3149
17715,326.4,1,326.4,3149,3150
16071,326.24,21,15.54,3151,3151
15363,326.0,16,20.38,3152,3152
12844,325.96,52,6.27,3153,3153
16830,325.91,23,14.17,3154,3154
14850,325.75,21,15.51,3155,3155
15944,325.1,6,54.18,3156,3156
12790,324.92,21,15.47,3157,3157
13801,324.8,23,14.12,3158,3158
15597,324.57,22,14.75,3159,3159
18261,324.24,21,15.44,3160,3160
16685,324.24,62,5.23,3160,3161
14555,324.14,21,15.44,3162,3162
15675,323.69,21,15.41,3163,3163
17793,323.04,58,5.57,3164,3164
16739,323.0,13,24.85,3165,3165
13955,322.96,33,9.79,3166,3166
16627,322.8,20,16.14,3167,3167
16342,322.41,15,21.49,3168,3168
15224,322.08,14,23.01,3169,3169
14424,322.08,1,322.08,3169,3170
14484,321.92,14,22.99,3171,3171
14823,321.43,70,4.59,3172,3172
15236,321.05,15,21.4,3173,3173
18117,320.72,74,4.33,3174,3174
16096,320.62,12,26.72,3175,3175
14622,320.58,21,15.27,3176,3176
13986,320.46,13,24.65,3177,3177
16674,319.61,98,3.26,3178,3178
15107,319.5,16,19.97,3179,3179
16967,319.02,21,15.19,3180,3180
17157,319.0,13,24.54,3181,3181
17229,318.76,47,6.78,3182,3182
17248,318.65,69,4.62,3183,3183
14703,318.17,22,14.46,3184,3184
12648,318.05,21,15.15,3185,3185
18066,318.0,10,31.8,3186,3186
17172,317.76,15,21.18,3187,3187
17267,317.62,38,8.36,3188,3188
15101,317.53,8,39.69,3189,3189
16386,317.2,88,3.6,3190,3190
15257,317.15,7,45.31,3191,3191
15385,316.88,12,26.41,3192,3192
15243,316.68,22,14.39,3193,3193
16761,316.62,13,24.36,3194,3194
15204,316.58,9,35.18,3195,3195
17458,316.5,54,5.86,3196,3196
13494,316.26,18,17.57,3197,3197
14479,316.25,18,17.57,3198,3198
16473,316.11,18,17.56,3199,3199
12614,315.6,20,15.78,3200,3200
16091,315.06,18,17.5,3201,3201
15766,315.06,11,28.64,3201,3202
17237,314.69,19,16.56,3203,3203
16193,314.45,19,16.55,3204,3204
12650,314.44,20,15.72,3205,3205
16227,314.22,6,52.37,3206,3206
15970,314.1,11,28.55,3207,3207
13484,313.8,8,39.22,3208,3208
16582,313.62,6,52.27,3209,3209
14729,313.49,71,4.42,3210,3210
13845,312.98,9,34.78,3211,3211
15318,312.62,33,9.47,3212,3212
12834,312.38,18,17.35,3213,3213
17362,312.23,35,8.92,3214,3214
17070,312.14,64,4.88,3215,3215
12785,311.95,14,22.28,3216,3216
16450,311.92,11,28.36,3217,3217
14142,311.81,22,14.17,3218,3218
15326,311.71,29,10.75,3219,3219
14951,311.69,20,15.58,3220,3220
14327,311.65,12,25.97,3221,3221
12852,311.55,17,18.33,3222,3222
13990,311.3,16,19.46,3223,3223
17854,311.26,15,20.75,3224,3224
16781,311.25,17,18.31,3225,3225
13897,311.16,17,18.3,3226,3226
17912,311.01,38,8.18,3227,3227
17266,310.64,80,3.88,3228,3228
15185,310.62,21,14.79,3229,3229
15308,310.47,19,16.34,3230,3230
14311,310.26,20,15.51,3231,3231
14924,310.05,10,31.01,3232,3232
15661,309.8,5,61.96,3233,3233
15699,309.65,18,17.2,3234,3234
16810,309.54,15,20.64,3235,3235
14339,309.52,14,22.11,3236,3236
14847,309.4,13,23.8,3237,3237
17604,309.36,63,4.91,3238,3238
12884,309.05,7,44.15,3239,3239
13787,309.04,31,9.97,3240,3240
15010,308.94,20,15.45,3241,3241
16956,308.74,16,19.3,3242,3242
13699,308.58,14,22.04,3243,3243
17510,308.48,20,15.42,3244,3244
13369,308.28,14,22.02,3245,3245
13466,307.9,17,18.11,3246,3246
15973,307.82,4,76.96,3247,3247
16123,307.78,16,19.24,3248,3248
13529,307.76,15,20.52,3249,3249
13395,307.72,21,14.65,3250,3250
13060,307.53,15,20.5,3251,3251
14915,307.48,12,25.62,3252,3252
17120,307.46,18,17.08,3253,3253
13932,307.4,16,19.21,3254,3254
13142,307.09,23,13.35,3255,3255
17334,307.02,11,27.91,3256,3256
15087,306.94,15,20.46,3257,3257
17551,306.84,43,7.14,3258,3258
16668,306.72,20,15.34,3259,3259
13762,306.72,7,43.82,3259,3260
13718,306.55,12,25.55,3261,3261
18059,306.46,18,17.03,3262,3262
15659,306.45,11,27.86,3263,3263
17176,306.13,15,20.41,3264,3264
13863,305.78,20,15.29,3265,3265
15219,305.75,9,33.97,3266,3266
16796,305.62,18,16.98,3267,3267
16181,305.54,11,27.78,3268,3268
18220,305.28,2,152.64,3269,3269
13045,305.28,18,16.96,3269,3270
12623,305.1,18,16.95,3271,3271
13667,305.02,87,3.51,3272,3272
17941,304.56,2,152.28,3273,3273
15163,304.47,29,10.5,3274,3274
16217,304.25,15,20.28,3275,3275
18185,304.25,17,17.9,3275,3276
17732,303.97,18,16.89,3277,3277
16400,303.93,29,10.48,3278,3278
13083,303.75,18,16.88,3279,3279
17433,303.16,54,5.61,3280,3280
15060,303.09,121,2.5,3281,3281
16425,302.7,21,14.41,3282,3282
14248,302.58,8,37.82,3283,3283
18165,302.46,10,30.25,3284,3284
16104,302.36,29,10.43,3285,3285
16292,302.25,17,17.78,3286,3286
17506,302.2,14,21.59,3287,3287
15054,302.1,114,2.65,3288,3288
17094,302.0,14,21.57,3289,3289
16297,301.9,20,15.1,3290,3290
16715,301.72,19,15.88,3291,3291
15667,301.32,13,23.18,3292,3292
15148,301.29,20,15.06,3293,3293
15623,301.03,19,15.84,3294,3294
13479,300.95,15,20.06,3295,3295
17978,300.92,12,25.08,3296,3296
16430,300.85,6,50.14,3297,3297
16479,300.83,35,8.6,3298,3298
14762,300.52,21,14.31,3299,3299
13304,300.42,21,14.31,3300,3300
15254,300.36,18,16.69,3301,3301
13745,300.04,25,12.0,3302,3302
18053,300.02,20,15.0,3303,3303
16402,299.6,60,4.99,3304,3304
18215,299.34,13,23.03,3305,3305
17124,298.89,32,9.34,3306,3306
15609,298.48,16,18.66,3307,3307
17255,298.41,78,3.83,3308,3308
17824,298.4,13,22.95,3309,3309
17678,298.11,16,18.63,3310,3310
12881,298.0,7,42.57,3311,3311
15857,297.0,14,21.21,3312,3312
13708,296.88,51,5.82,3313,3313
14985,296.75,87,3.41,3314,3314
17531,296.7,14,21.19,3315,3315
13441,296.64,13,22.82,3316,3316
15154,296.42,85,3.49,3317,3317
13751,296.25,9,32.92,3318,3318
13504,295.93,22,13.45,3319,3319
16998,295.0,4,73.75,3320,3320
13573,294.4,26,11.32,3321,3321
15732,294.12,14,21.01,3322,3322
17163,293.1,5,58.62,3323,3323
12829,293.0,11,26.64,3324,3324
15545,292.72,81,3.61,3325,3325
16721,292.47,37,7.9,3326,3326
13259,292.32,87,3.36,3327,3327
13502,292.0,18,16.22,3328,3328
13449,291.88,19,15.36,3329,3329
13544,291.41,87,3.35,3330,3330
14656,291.05,80,3.64,3331,3331
14947,290.82,14,20.77,3332,3332
16648,290.66,19,15.3,3333,3333
15279,290.51,19,15.29,3334,3334
17691,290.4,19,15.28,3335,3335
16526,290.36,15,19.36,3336,3336
17081,290.16,64,4.53,3337,3337
14784,289.99,15,19.33,3338,3338
17464,289.96,9,32.22,3339,3339
14953,289.82,55,5.27,3340,3340
16897,289.78,37,7.83,3341,3341
14162,289.36,25,11.57,3342,3342
16125,289.35,13,22.26,3343,3343
14549,289.24,56,5.16,3344,3344
17501,288.6,18,16.03,3345,3345
16808,288.42,23,12.54,3346,3346
15396,288.18,14,20.58,3347,3347
17977,288.14,21,13.72,3348,3348
17080,287.62,8,35.95,3349,3349
17760,287.59,25,11.5,3350,3350
16432,287.4,8,35.93,3351,3351
13760,286.79,57,5.03,3352,3352
16555,285.89,17,16.82,3353,3353
14660,285.74,30,9.52,3354,3354
17636,285.56,20,14.28,3355,3355
16429,284.55,2,142.28,3356,3356
18190,284.46,15,18.96,3357,3357
13121,283.73,50,5.67,3358,3358
13439,283.71,54,5.25,3359,3359
12703,283.55,21,13.5,3360,3360
17783,283.47,67,4.23,3361,3361
17251,283.28,39,7.26,3362,3362
18270,283.15,11,25.74,3363,3363
17694,283.12,15,18.87,3364,3364
14350,282.93,18,15.72,3365,3365
13754,282.6,12,23.55,3366,3366
13177,282.45,17,16.61,3367,3367
17247,282.19,55,5.13,3368,3368
16557,281.85,11,25.62,3369,3369
17403,281.62,33,8.53,3370,3370
16848,281.42,14,20.1,3371,3371
14242,280.55,16,17.53,3372,3372
13606,280.54,43,6.52,3373,3373
16149,280.52,18,15.58,3374,3374
14975,279.94,11,25.45,3375,3375
15556,279.77,31,9.02,3376,3376
14480,279.05,13,21.47,3377,3377
17786,278.74,72,3.87,3378,3378
14764,278.3,6,46.38,3379,3379
14908,277.8,9,30.87,3380,3380
17968,277.35,85,3.26,3381,3381
13803,277.07,17,16.3,3382,3382
15355,277.05,14,19.79,3383,3383
16883,276.73,38,7.28,3384,3384
13272,276.56,15,18.44,3385,3385
14508,276.42,57,4.85,3386,3386
12750,275.88,15,18.39,3387,3387
14512,275.28,23,11.97,3388,3388
16313,274.15,16,17.13,3389,3389
16727,272.82,46,5.93,3390,3390
17254,272.44,112,2.43,3391,3391
17498,272.22,17,16.01,3392,3392
14819,272.07,13,20.93,3393,3393
13917,272.04,18,15.11,3394,3394
14816,271.85,4,67.96,3395,3395
13058,271.4,8,33.93,3396,3396
13837,271.24,19,14.28,3397,3397
17767,271.2,21,12.91,3398,3398
17496,271.05,10,27.1,3399,3399
18108,271.0,17,15.94,3400,3400
17011,270.9,15,18.06,3401,3401
15774,270.8,25,10.83,3402,3402
13533,270.79,76,3.56,3403,3403
14520,270.6,4,67.65,3404,3404
13242,270.4,13,20.8,3405,3405
12558,269.96,11,24.54,3406,3406
14727,268.58,10,26.86,3407,3407
15408,267.18,34,7.86,3408,3408
17550,267.16,42,6.36,3409,3409
15320,267.13,36,7.42,3410,3410
17708,267.08,35,7.63,3411,3411
15517,267.03,27,9.89,3412,3412
16451,266.97,14,19.07,3413,3413
14863,266.76,11,24.25,3414,3414
15119,266.4,14,19.03,3415,3415
12962,266.39,16,16.65,3416,3416
15019,266.0,70,3.8,3417,3417
14068,265.85,24,11.08,3418,3418
17430,265.76,14,18.98,3419,3419
14423,265.2,3,88.4,3420,3420
13973,264.7,11,24.06,3421,3421
15912,264.62,19,13.93,3422,3422
14452,264.44,62,4.27,3423,3423
15894,263.55,41,6.43,3424,3424
12492,263.21,20,13.16,3425,3425
16936,262.68,57,4.61,3426,3426
17194,262.62,29,9.06,3427,3427
16413,262.2,31,8.46,3428,3428
17385,261.11,47,5.56,3429,3429
13189,260.68,29,8.99,3430,3430
14053,260.25,4,65.06,3431,3431
15014,260.17,35,7.43,3432,3432
15143,259.45,14,18.53,3433,3433
17125,259.35,40,6.48,3434,3434
13127,259.17,15,17.28,3435,3435
16447,259.01,36,7.19,3436,3436
15577,258.88,39,6.64,3437,3437
13277,258.4,8,32.3,3438,3438
13227,257.7,9,28.63,3439,3439
14375,257.68,75,3.44,3440,3440
18009,257.34,32,8.04,3441,3441
13626,257.23,19,13.54,3442,3442
16048,256.44,8,32.06,3443,3443
12430,256.4,11,23.31,3444,3444
13806,256.38,10,25.64,3445,3445
17896,256.32,2,128.16,3446,3446
14761,255.9,11,23.26,3447,3447
15277,255.9,12,21.33,3447,3448
14881,255.4,17,15.02,3449,3449
16226,255.12,8,31.89,3450,3450
15261,254.82,19,13.41,3451,3451
12604,254.18,16,15.89,3452,3452
14765,254.11,39,6.52,3453,3453
15689,254.1,9,28.23,3454,3454
12797,254.03,13,19.54,3455,3455
15759,253.04,7,36.15,3456,3456
17860,252.8,58,4.36,3457,3457
15035,252.73,27,9.36,3458,3458
13404,252.49,11,22.95,3459,3459
15346,252.42,17,14.85,3460,3460
13645,252.1,5,50.42,3461,3461
13711,252.06,13,19.39,3462,3462
16330,251.91,39,6.46,3463,3463
16836,251.87,11,22.9,3464,3464
17155,251.7,20,12.58,3465,3465
16976,251.52,2,125.76,3466,3466
16024,251.24,64,3.93,3467,3467
14501,251.21,10,25.12,3468,3468
13512,251.21,15,16.75,3468,3469
13207,250.26,8,31.28,3470,3470
16596,250.15,12,20.85,3471,3471
17303,250.04,53,4.72,3472,3472
15510,250.0,1,250.0,3473,3473
17456,249.86,17,14.7,3474,3474
18005,249.72,60,4.16,3475,3475
16124,249.0,11,22.64,3476,3476
13061,248.61,10,24.86,3477,3477
17111,248.61,30,8.29,3477,3478
18212,248.42,43,5.78,3479,3479
16510,248.1,13,19.08,3480,3480
15097,248.08,25,9.92,3481,3481
13592,247.96,16,15.5,3482,3482
18072,247.44,18,13.75,3483,3483
13349,247.32,16,15.46,3484,3484
14658,247.15,29,8.52,3485,3485
17051,247.14,43,5.75,3486,3486
15783,246.3,14,17.59,3487,3487
17278,246.04,15,16.4,3488,3488
16778,245.94,16,15.37,3489,3489
17771,245.81,54,4.55,3490,3490
12660,245.1,13,18.85,3491,3491
15118,244.8,1,244.8,3492,3492
16601,244.8,31,7.9,3492,3493
16528,244.41,17,14.38,3494,3494
17892,244.1,28,8.72,3495,3495
17925,244.08,1,244.08,3496,3496
13103,243.94,8,30.49,3497,3497
16793,243.84,16,15.24,3498,3498
18193,243.76,16,15.24,3499,3499
13886,243.56,16,15.22,3500,3500
15634,243.55,15,16.24,3501,3501
17339,243.36,9,27.04,3502,3502
17908,243.28,58,4.19,3503,3503
14647,243.22,30,8.11,3504,3504
16215,242.35,14,17.31,3505,3505
15776,241.62,18,13.42,3506,3506
14523,241.09,12,20.09,3507,3507
16427,241.06,9,26.78,3508,3508
15598,240.68,14,17.19,3509,3509
15286,240.55,3,80.18,3510,3510
13565,240.22,38,6.32,3511,3511
17256,240.0,16,15.0,3512,3512
17181,239.92,23,10.43,3513,3513
15690,239.76,19,12.62,3514,3514
13570,239.49,27,8.87,3515,3515
17684,239.41,15,15.96,3516,3516
16756,239.4,13,18.42,3517,3517
12561,238.85,16,14.93,3518,3518
15850,238.85,97,2.46,3518,3519
12718,238.25,19,12.54,3520,3520
17877,237.61,12,19.8,3521,3521
14586,237.36,19,12.49,3522,3522
15457,237.07,58,4.09,3523,3523
18110,236.3,46,5.14,3524,3524
12732,236.26,12,19.69,3525,3525
16026,236.09,32,7.38,3526,3526
13187,236.02,37,6.38,3527,3527
15462,234.6,11,21.33,3528,3528
14473,234.34,7,33.48,3529,3529
17060,234.24,5,46.85,3530,3530
16961,234.17,14,16.73,3531,3531
12736,234.0,4,58.5,3532,3532
15483,233.81,88,2.66,3533,3533
13348,233.76,14,16.7,3534,3534
16583,233.45,14,16.68,3535,3535
14995,233.23,61,3.82,3536,3536
16302,233.22,11,21.2,3537,3537
13678,232.6,16,14.54,3538,3538
18213,232.48,15,15.5,3539,3539
16117,232.21,30,7.74,3540,3540
15393,231.86,12,19.32,3541,3541
16641,231.1,12,19.26,3542,3542
18030,230.65,9,25.63,3543,3543
15866,230.53,45,5.12,3544,3544
16445,230.51,63,3.66,3545,3545
13786,230.4,7,32.91,3546,3546
16926,230.25,14,16.45,3547,3547
13960,230.22,12,19.19,3548,3548
12812,229.64,15,15.31,3549,3549
13474,229.59,64,3.59,3550,3550
13008,229.47,14,16.39,3551,3551
15528,229.33,26,8.82,3552,3552
14793,228.99,14,16.36,3553,3553
17347,228.96,1,228.96,3554,3554
13146,228.91,17,13.47,3555,3555
13712,228.84,10,22.88,3556,3556
13070,228.8,9,25.42,3557,3557
17969,228.2,14,16.3,3558,3558
16527,228.06,14,16.29,3559,3559
14569,227.39,12,18.95,3560,3560
17212,226.85,4,56.71,3561,3561
17572,226.75,12,18.9,3562,3562
16315,226.37,14,16.17,3563,3563
16777,226.35,50,4.53,3564,3564
16619,226.21,14,16.16,3565,3565
12672,225.9,10,22.59,3566,3566
17789,225.9,14,16.14,3566,3567
14624,225.85,13,17.37,3568,3568
14357,225.77,41,5.51,3569,3569
12402,225.6,11,20.51,3570,3570
16690,225.58,12,18.8,3571,3571
14052,225.36,56,4.02,3572,3572
16587,225.15,13,17.32,3573,3573
17171,224.91,16,14.06,3574,3574
15175,224.14,23,9.75,3575,3575
16471,223.95,13,17.23,3576,3576
16753,223.92,34,6.59,3577,3577
14929,223.88,11,20.35,3578,3578
13926,223.85,11,20.35,3579,3579
18101,223.65,41,5.45,3580,3580
15637,223.36,15,14.89,3581,3581
17534,223.36,9,24.82,3581,3582
13382,222.99,15,14.87,3583,3583
15897,222.05,24,9.25,3584,3584
14598,221.97,50,4.44,3585,3585
14960,221.27,27,8.2,3586,3586
16392,221.19,45,4.92,3587,3587
13419,221.06,16,13.82,3588,3588
15790,220.85,35,6.31,3589,3589
16482,220.62,18,12.26,3590,3590
18114,220.1,28,7.86,3591,3591
13079,220.1,6,36.68,3591,3592
13600,219.52,19,11.55,3593,3593
15096,219.39,11,19.94,3594,3594
16895,219.14,69,3.18,3595,3595
12702,219.0,12,18.25,3596,3596
13669,218.55,9,24.28,3597,3597
17619,218.52,77,2.84,3598,3598
13428,218.47,74,2.95,3599,3599
12574,218.45,11,19.86,3600,3600
15724,218.25,11,19.84,3601,3601
14570,218.06,29,7.52,3602,3602
16634,217.9,9,24.21,3603,3603
13271,217.38,96,2.26,3604,3604
15554,217.2,14,15.51,3605,3605
16080,217.16,10,21.72,3606,3606
13739,216.9,3,72.3,3607,3607
13503,216.85,17,12.76,3608,3608
15460,216.76,58,3.74,3609,3609
12897,216.5,4,54.13,3610,3610
15604,216.39,17,12.73,3611,3611
17436,216.3,9,24.03,3612,3612
14104,216.21,21,10.3,3613,3613
13858,216.17,11,19.65,3614,3614
16179,215.83,11,19.62,3615,3615
15052,215.78,30,7.19,3616,3616
17580,215.72,45,4.79,3617,3617
14476,215.7,19,11.35,3618,3618
16189,215.48,11,19.59,3619,3619
16519,215.08,13,16.54,3620,3620
16190,215.08,6,35.85,3620,3621
12831,215.05,9,23.89,3622,3622
12588,214.9,10,21.49,3623,3623
16338,214.8,11,19.53,3624,3624
16411,214.65,45,4.77,3625,3625
16846,214.32,11,19.48,3626,3626
16647,214.06,14,15.29,3627,3627
14601,213.96,7,30.57,3628,3628
13621,213.85,19,11.26,3629,3629
17153,213.78,14,15.27,3630,3630
14241,213.7,10,21.37,3631,3631
13411,213.55,18,11.86,3632,3632
16591,213.5,10,21.35,3633,3633
15540,213.3,15,14.22,3634,3634
14984,213.27,41,5.2,3635,3635
17928,212.54,23,9.24,3636,3636
16017,211.88,32,6.62,3637,3637
16356,211.77,31,6.83,3638,3638
15703,211.5,5,42.3,3639,3639
12995,211.32,3,70.44,3640,3640
16415,210.35,54,3.9,3641,3641
13532,210.31,66,3.19,3642,3642
13828,209.49,15,13.97,3643,3643
17855,208.97,17,12.29,3644,3644
15327,208.75,10,20.88,3645,3645
17514,208.65,40,5.22,3646,3646
16914,208.46,38,5.49,3647,3647
16457,208.36,9,23.15,3648,3648
18191,207.8,7,29.69,3649,3649
12547,207.8,8,25.98,3649,3650
16866,207.74,11,18.89,3651,3651
16752,207.5,9,23.06,3652,3652
17923,207.5,1,207.5,3652,3653
16323,207.5,1,207.5,3652,3654
13099,207.36,1,207.36,3655,3655
15925,207.15,12,17.26,3656,3656
15820,206.98,17,12.18,3657,3657
18126,206.83,56,3.69,3658,3658
17166,206.34,12,17.19,3659,3659
14964,206.21,13,15.86,3660,3660
13065,205.86,14,14.7,3661,3661
17670,205.7,11,18.7,3662,3662
17843,205.48,37,5.55,3663,3663
15307,205.3,12,17.11,3664,3664
15758,205.25,9,22.81,3665,3665
13513,205.1,10,20.51,3666,3666
15319,204.5,16,12.78,3667,3667
17206,204.24,7,29.18,3668,3668
18273,204.0,3,68.0,3669,3669
13017,204.0,1,204.0,3669,3670
17187,203.95,10,20.4,3671,3671
17889,203.87,21,9.71,3672,3672
17394,203.87,4,50.97,3672,3673
17891,203.86,34,6.0,3674,3674
17376,203.2,24,8.47,3675,3675
15723,203.1,41,4.95,3676,3676
14381,202.68,56,3.62,3677,3677
18169,202.65,9,22.52,3678,3678
14385,202.11,14,14.44,3679,3679
15347,201.6,5,40.32,3680,3680
13295,201.2,10,20.12,3681,3681
13284,201.19,13,15.48,3682,3682
16965,201.19,26,7.74,3682,3683
13859,201.16,28,7.18,3684,3684
